id,CTDTEMP_ITS90,Salinity_PSS78,Depth,TA,DIC
2866,15.122,33.368,2.0,2229.2,2034.5
2867,11.23,33.6095,3.0,2231.5,2030.6
2868,6.394,34.257,516.0,2310.5,2309.7
2869,7.821,34.179,320.0,2286.0,2281.9
2870,9.01,34.068,230.0,2267.4,2230.9
2871,9.569,33.932,170.0,2256.3,2204.0
2872,10.044,33.725,100.0,2240.9,2173.0
2873,10.803,33.523,50.0,2229.1,2138.8
2874,12.217,33.425,30.0,2226.8,2110.3
2875,15.032,33.401,2.0,2231.4,2030.6
2876,6.142,34.293,516.0,2329.6,2312.7
2878,8.415,34.096,230.0,2272.5,2238.8
2879,9.067,33.951,170.0,2256.9,2192.2
2881,11.495,33.43,52.0,2224.9,2116.7
2883,14.916,33.397,3.0,2232.8,2030.8
2884,5.515,34.22,516.0,2321.2,2319.6
2885,7.194,34.156,320.0,2293.5,2277.3
2886,8.017,34.082,230.0,2272.7,2233.2
2887,8.836,33.911,170.0,2254.3,2189.8
2888,10.445,33.425,100.0,2290.7,2121.7
2890,16.106,33.399,30.0,2233.0,2011.0
2891,16.182,33.402,2.0,2237.5,2012.4
2892,5.444,34.217,516.0,2318.0,2321.7
2893,6.71,34.022,320.0,2280.4,2252.2
2895,8.578,33.844,170.0,2250.2,2188.3
2896,10.541,33.283,101.0,2215.1,2100.6
2897,16.259,33.257,40.0,2224.8,2007.5
2898,16.345,33.255,30.0,2225.7,2006.8
2899,16.411,33.226,2.0,2222.2,1998.6
2900,6.008,34.285,517.0,2328.9,2322.0
2901,6.714,34.051,321.0,2284.2,2295.1
2902,8.034,33.992,230.0,2264.3,2216.9
2903,8.901,33.789,171.0,2244.9,2170.6
2904,11.178,33.176,100.0,2209.9,2071.5
2905,17.041,33.054,25.0,2211.7,1997.0
2906,17.046,33.051,3.0,2212.4,1997.8
2908,7.182,34.073,320.0,2282.1,2261.5
2909,8.3,33.946,230.0,2283.3,2199.8
2910,9.284,33.605,170.0,2233.2,2149.0
2911,12.303,33.096,103.0,2204.6,2043.3
2912,15.634,33.086,58.0,2206.8,1999.9
2914,11.23,33.6095,3.0,2208.5,1989.9
2915,6.548,34.26,515.0,2338.2,2351.4
2916,7.937,34.19,320.0,2290.5,2280.7
2918,9.564,33.921,170.0,2255.2,2197.9
2919,10.462,33.555,100.0,2231.6,2146.3
2920,11.908,33.362,50.0,2222.7,2109.0
2921,13.363,33.282,30.0,2221.4,2076.8
2922,17.515,33.425,2.0,2235.1,2003.0
2923,15.095,33.312,30.0,2227.7,2038.4
2925,11.23,33.6095,3.0,2234.7,2001.2
2926,16.955,33.41,30.0,2238.4,2006.4
2927,17.093,33.415,2.0,2237.8,2008.8
2928,11.23,33.6095,3.0,2229.9,1998.8
2930,19.068,33.447,2.0,2238.2,1995.8
2931,11.23,33.6095,3.0,2237.2,1989.5
2933,8.41,34.212,321.0,2283.4,2264.7
2934,9.281,34.094,230.0,2266.5,2221.3
2935,9.544,33.844,169.0,2247.4,2184.7
2936,10.753,33.486,100.0,2227.0,2134.3
2938,14.942,33.246,30.0,2219.1,2028.0
2939,19.388,33.458,2.0,2235.7,1996.3
2940,11.23,33.6095,3.0,2235.5,1999.6
2941,14.45,33.242,30.0,2221.2,2027.1
2942,19.166,33.381,2.0,2231.8,1989.9
2944,6.421,34.283,517.0,2313.6,2312.6
2945,7.926,34.18,320.0,2281.0,2261.8
2946,8.756,34.103,230.0,2269.7,2227.5
2947,9.195,33.913,170.0,2252.6,2195.1
2948,10.375,33.471,100.0,2225.9,2125.5
2949,13.254,33.223,53.0,2216.0,2058.6
2950,16.585,33.302,33.0,2226.4,2011.3
2951,18.322,33.417,26.0,2233.3,1993.8
2952,19.593,33.492,2.0,2237.2,1976.2
2953,14.878,33.221,30.0,2219.4,2022.8
2954,19.299,33.426,2.0,2235.5,1994.5
2955,16.451,33.246,30.0,2222.9,2006.9
2956,19.722,33.454,2.0,2238.2,1997.6
2957,6.122,34.268,516.0,2315.3,2317.0
2958,7.577,34.168,320.0,2286.8,2265.9
2959,8.204,34.056,231.0,2269.4,2231.9
2960,8.86,33.923,171.0,2255.4,2192.8
2961,10.468,33.412,100.0,2222.4,2120.4
2962,14.826,33.207,50.0,2218.3,2024.9
2963,17.733,33.271,30.0,2225.4,2001.8
2964,19.18,33.343,2.0,2230.5,2002.2
2965,5.975,34.267,516.0,2316.8,2318.0
2966,7.317,34.143,319.0,2287.5,2271.8
2967,8.056,34.057,230.0,2269.0,2234.2
2968,8.749,33.952,170.0,2257.1,2202.5
2969,9.771,33.477,108.0,2225.6,2128.8
2970,10.199,33.406,96.0,2222.1,2116.1
2971,15.268,33.281,46.0,2225.0,2027.8
2972,17.799,33.433,26.0,2235.6,2005.4
2973,18.486,33.432,2.0,2235.9,1984.7
2974,11.23,33.6095,3.0,2234.0,2006.8
2975,1.559,34.674,3500.0,2437.1,2360.9
2976,5.674,34.257,519.0,2319.4,2324.3
2979,8.984,33.946,170.0,2256.1,2213.7
2981,16.542,33.385,50.0,2232.2,2012.4
2982,17.314,33.295,30.0,2227.6,2002.7
2983,18.037,33.282,2.0,2226.1,2004.5
2984,11.23,33.6095,3.0,2226.2,2002.4
2986,19.197,33.134,2.0,2216.2,1993.8
2987,13.985,33.208,30.0,2218.8,2042.7
2988,19.775,33.448,2.0,2237.2,1988.7
2989,6.38,34.292,515.0,2324.4,2319.6
2990,8.234,34.188,321.0,2281.9,2258.0
2991,9.23,34.065,230.0,2265.1,2218.6
2992,9.733,33.869,170.0,2250.3,2194.7
2993,10.686,33.609,101.0,2234.4,2155.0
2995,14.233,33.273,31.0,2223.7,2054.1
2998,11.23,33.6095,3.0,2222.9,1999.6
2999,11.23,33.6095,3.0,2217.2,1996.9
3000,11.23,33.6095,3.0,2319.7,2013.7
3002,12.771,33.361,50.0,2225.2,2076.5
3003,13.575,33.316,30.0,2225.2,2047.0
3004,13.95,33.305,2.0,2224.7,2032.7
3005,11.23,33.6095,3.0,2230.2,2039.2
3006,6.484,34.264,515.0,2312.3,2312.8
3007,7.818,34.196,320.0,2286.9,2269.3
3009,9.232,34.036,170.0,2266.1,2214.6
3010,10.077,33.682,101.0,2238.1,2162.5
3011,12.293,33.391,50.0,2230.7,2086.7
3012,13.594,33.32,30.0,2226.8,2037.3
3013,13.644,33.322,2.0,2224.5,2037.2
3015,7.265,34.176,321.0,2289.2,2269.8
3016,8.35,34.076,231.0,2270.2,2236.0
3017,9.049,33.93,170.0,2255.3,2202.9
3018,10.38,33.473,101.0,2225.7,2133.2
3019,13.634,33.314,50.0,2225.3,2029.9
3020,13.724,33.197,30.0,2220.3,2015.4
3021,13.741,33.158,2.0,2215.7,2008.3
3022,5.357,34.234,515.0,2320.4,2329.5
3023,6.461,34.06,321.0,2285.5,2275.0
3024,7.544,33.986,230.0,2267.4,2212.5
3025,8.478,33.926,170.0,2255.0,2162.0
3026,9.748,33.718,100.0,2262.7,2173.4
3028,13.547,33.198,28.0,2218.2,2011.5
3029,13.632,33.174,2.0,2216.4,2003.1
3030,5.193,34.205,517.0,2319.6,2333.4
3031,6.417,33.975,320.0,2277.1,2248.3
3033,8.658,33.852,170.0,2249.8,2166.2
3034,10.81,33.365,101.0,2217.3,2090.3
3035,14.275,33.036,50.0,2205.8,1999.7
3036,14.475,33.022,40.0,2204.8,1997.5
3037,14.51,33.02,30.0,2204.5,1995.4
3040,6.921,34.024,319.0,2282.0,2254.2
3041,8.654,34.07,230.0,2268.7,2234.1
3042,8.91,33.783,170.0,2248.2,2161.0
3043,11.512,33.218,100.0,2210.8,2054.8
3044,14.403,33.001,51.0,2216.6,2000.2
3045,14.457,33.002,30.0,2206.5,1998.5
3046,15.73,33.255,2.0,2219.5,2000.9
3047,11.23,33.6095,3.0,2220.7,2007.8
3048,5.454,34.207,515.0,2325.2,2320.5
3050,7.992,34.016,230.0,2266.9,2220.1
3051,8.964,33.884,170.0,2252.9,2193.6
3052,10.512,33.414,101.0,2222.6,2128.4
3053,14.94,33.214,50.0,2219.8,2011.2
3054,15.091,33.21,30.0,2219.9,2010.0
3056,5.454,34.207,515.0,2322.4,2324.0
3057,15.107,33.211,2.0,2220.8,2011.0
3058,6.626,34.25,516.0,2329.6,2341.1
3059,7.835,34.194,320.0,2289.8,2285.5
3060,8.788,34.12,230.0,2273.4,2239.5
3061,9.106,34.049,171.0,2266.2,2224.6
3062,10.008,33.742,100.0,2243.0,2175.0
3063,12.306,33.382,50.0,2223.0,2096.3
3065,14.093,33.303,2.0,2224.6,2023.9
3066,14.398,33.238,2.0,2222.0,2023.7
3067,14.028,33.276,26.0,2222.7,2046.9
3068,14.398,33.238,2.0,2221.6,2022.7
3069,14.411,33.296,30.0,2224.4,2021.7
3070,14.56,33.257,2.0,2223.4,2018.5
3071,11.23,33.6095,3.0,2219.3,2011.8
3072,13.864,33.258,30.0,2225.1,2066.2
3073,14.839,33.179,2.0,2219.4,2001.2
3075,6.502,34.284,516.0,2318.4,2312.0
3076,8.066,34.176,322.0,2282.7,2258.1
3078,9.521,33.962,170.0,2257.7,2200.6
3080,12.383,33.333,50.0,2222.6,2094.2
3081,14.096,33.285,30.0,2222.0,2045.7
3082,15.018,33.166,3.0,2219.4,1999.9
3083,11.23,33.6095,3.0,2216.4,2004.5
3085,15.21,33.223,1.0,2221.6,1992.8
3086,11.23,33.6095,3.0,2222.7,2006.6
3087,6.299,34.296,517.0,2315.4,2314.0
3089,8.848,34.137,231.0,2279.6,2232.6
3090,9.388,33.933,170.0,2254.0,2192.7
3091,10.527,33.543,100.0,2229.8,2136.1
3092,13.652,33.303,49.0,2222.1,2058.4
3093,15.177,33.334,33.0,2227.2,2019.3
3094,15.44,33.331,2.0,2227.2,2007.9
3095,14.471,33.284,30.0,2225.0,2024.8
3096,14.836,33.231,2.0,2221.0,2006.1
3097,14.836,33.231,2.0,2220.9,2007.0
3099,15.293,33.343,2.0,2228.4,2009.8
3101,7.46,34.189,320.0,2288.8,2274.1
3102,8.237,34.06,231.0,2268.5,2231.0
3103,9.06,33.944,171.0,2241.0,2206.0
3104,10.476,33.472,100.0,2241.0,2128.4
3106,14.336,33.341,30.0,2241.0,2017.8
3107,15.72,33.353,2.0,2241.0,2013.7
3108,6.03,34.295,515.0,2318.3,2316.0
3109,15.72,33.353,2.0,2241.0,2009.7
3110,6.237,34.3,515.0,2241.0,2319.8
3112,8.692,34.071,230.0,2241.0,2217.2
3113,9.391,33.876,171.0,2241.0,2185.7
3114,11.209,33.449,101.0,2241.0,2112.9
3115,14.659,33.335,47.0,2241.0,2027.4
3117,15.948,33.365,2.0,2241.0,2010.3
3118,11.23,33.6095,3.0,2224.5,2004.8
3119,5.838,34.234,516.0,2241.0,2318.1
3120,7.246,34.111,320.0,2241.0,2269.7
3121,8.414,34.014,230.0,2241.0,2215.1
3122,9.059,33.767,170.0,2241.0,2160.2
3124,15.499,33.215,50.0,2220.6,2010.2
3125,15.843,33.194,25.0,2218.8,2003.9
3126,16.283,33.185,2.0,2219.8,1996.2
3127,5.838,34.234,516.0,2241.0,2317.1
3130,17.709,33.426,2.0,2231.6,2007.8
3132,15.022,33.324,30.0,2226.6,2029.5
3134,6.443,34.287,515.0,2320.7,2307.1
3135,8.211,34.21,320.0,2283.5,2258.2
3136,9.258,34.139,230.0,2271.0,2226.3
3137,9.856,33.968,170.0,2259.8,2218.8
3139,12.527,33.382,50.0,2224.9,2099.4
3140,14.79,33.327,30.0,2224.8,2030.0
3141,15.334,33.34,2.0,2228.9,2010.6
3142,11.23,33.6095,3.0,2232.7,2014.4
3143,11.23,33.6095,3.0,2225.0,2010.6
3144,11.23,33.6095,3.0,2233.0,2097.7
3145,11.23,33.6095,3.0,2209.7,2006.2
3146,11.23,33.6095,3.0,2198.9,1998.1
3147,11.23,33.6095,3.0,2240.1,2165.0
3149,9.934,33.799,50.1,2244.8,2185.8
3151,11.2,33.63,2.2,2239.0,2144.2
3152,6.176,34.288,516.6,2334.9,2315.8
3153,7.439,34.193,321.0,2290.1,2275.7
3156,9.634,33.806,99.8,2246.8,2186.4
3157,11.208,33.569,50.2,2234.4,2127.1
3159,12.812,33.516,2.3,2333.0,2037.1
3160,5.995,34.303,515.9,2320.4,2323.2
3161,7.499,34.191,320.2,2288.7,2275.8
3162,8.165,34.117,229.8,2274.5,2242.9
3163,8.926,34.046,170.0,2264.8,2224.5
3165,11.987,33.436,49.6,2229.5,2088.0
3166,13.414,33.315,30.7,2224.9,2039.8
3168,5.67,34.208,514.9,2314.7,2327.3
3170,8.142,33.981,229.4,2262.7,2206.1
3171,9.052,33.85,169.4,2249.0,2194.5
3172,10.811,33.349,99.8,2216.6,2091.9
3173,13.997,33.096,50.2,2233.2,2008.8
3174,14.473,33.105,25.0,2210.3,1998.8
3175,14.467,33.106,2.1,2211.1,2011.4
3176,5.625,34.222,515.6,2316.2,2327.3
3177,6.819,34.04,320.4,2280.3,2260.6
3179,8.976,33.819,170.6,2246.6,2182.5
3180,11.375,33.294,100.7,2214.6,2083.7
3181,14.177,33.105,50.5,2211.4,2009.5
3183,14.88,33.127,25.7,2212.1,2010.7
3185,5.46,34.185,512.2,2334.1,2316.6
3187,8.342,33.942,230.8,2260.3,2193.6
3189,12.48,33.19,100.7,2209.3,2038.8
3190,14.044,33.102,52.2,2211.2,2014.1
3191,14.335,33.113,33.8,2211.2,2011.4
3192,14.981,33.096,2.1,2212.0,2012.8
3194,5.832,34.229,516.5,2322.2,2314.2
3195,7.22,34.068,321.8,2278.7,2254.5
3196,8.619,33.917,231.0,2254.7,2188.2
3197,9.745,33.563,170.0,2229.6,2127.6
3198,13.419,33.077,100.4,2208.2,2008.7
3200,15.398,33.179,24.7,2214.4,2005.0
3201,15.941,33.226,2.3,2217.8,2004.4
3202,6.609,34.253,515.3,2339.6,2353.5
3203,7.701,34.176,320.0,2287.9,2274.3
3204,8.554,34.149,230.6,2278.8,2256.4
3205,9.069,34.118,170.2,2270.9,2237.8
3206,9.474,33.963,99.9,2257.7,2210.5
3207,10.111,33.723,49.2,2241.2,2172.7
3208,10.521,33.66,30.0,2237.9,2157.4
3209,11.887,33.597,2.0,2239.5,2102.1
3211,13.465,33.492,2.5,2237.9,2042.1
3212,12.448,33.533,30.4,2236.8,2084.2
3214,11.23,33.6095,3.0,2209.7,2006.8
3215,6.505,34.291,516.5,2311.4,2311.1
3216,8.101,34.259,321.0,2306.5,2273.6
3217,8.749,34.232,230.4,2283.2,2247.3
3219,9.876,33.846,100.1,2249.0,2191.0
3220,10.672,33.573,50.2,2231.4,2149.5
3221,12.349,33.417,30.1,2242.6,2098.8
3222,14.99,33.363,2.1,2232.9,2005.5
3223,11.23,33.6095,3.0,2221.5,2014.3
3224,12.859,33.393,30.5,2229.4,2105.8
3225,16.255,33.368,1.8,2233.6,1984.9
3226,11.23,33.6095,3.0,2246.2,1986.4
3228,8.051,34.251,320.8,2289.8,2269.3
3229,8.783,34.225,230.3,2300.7,2248.7
3230,9.119,34.147,170.4,2285.2,2224.3
3231,10.005,33.806,99.9,2246.7,2172.4
3232,10.928,33.514,49.5,2247.9,2138.8
3233,13.176,33.352,30.3,2226.5,2070.7
3234,15.839,33.348,2.0,2232.1,1994.0
3235,13.861,33.339,30.0,2247.9,2034.5
3236,15.872,33.353,2.2,2228.9,2013.9
3238,15.117,33.373,3.1,2231.7,2024.2
3239,6.193,34.309,514.6,2319.3,2318.4
3240,7.594,33.372,321.0,2226.2,2061.6
3241,8.533,34.116,230.1,2273.8,2242.4
3242,8.812,34.015,171.5,2263.0,2215.3
3243,10.038,33.565,99.4,2230.7,2143.5
3244,13.494,33.37,51.1,2228.8,2050.4
3245,13.507,33.37,30.3,2246.5,2050.9
3246,14.044,33.371,1.6,2229.1,2027.2
3247,5.915,34.273,519.5,2325.5,2313.6
3248,7.346,34.116,320.1,2282.7,2262.9
3249,8.178,34.03,229.9,2267.0,2221.0
3251,10.298,33.477,100.4,2321.7,2128.5
3252,13.002,33.229,50.6,2216.9,2039.1
3253,13.899,33.218,30.1,2219.1,2016.9
3254,14.465,33.21,1.8,2216.8,2011.9
3255,5.459,34.229,516.7,2301.3,2325.4
3256,7.122,34.128,320.9,2318.7,2272.7
3257,8.271,34.077,230.8,2270.8,2238.8
3258,8.991,33.896,169.1,2252.5,2193.7
3259,10.883,33.385,100.7,2219.5,2103.3
3260,14.515,33.222,49.7,2219.6,2011.0
3261,14.93,33.222,24.9,2238.0,2012.1
3263,11.23,33.6095,3.0,2228.7,2009.7
3265,15.931,33.215,1.8,2218.3,2006.3
3266,11.23,33.6095,3.0,2232.4,2009.2
3267,13.297,33.318,30.2,2240.2,2052.6
3268,16.567,33.307,1.8,2246.7,2000.0
3271,8.822,34.206,230.2,2278.2,2236.4
3272,9.041,34.036,170.4,2262.3,2206.8
3273,9.772,33.694,100.5,2237.4,2168.9
3274,11.469,33.407,50.2,2236.8,2108.0
3276,16.453,33.366,3.1,2228.4,2013.0
3277,11.23,33.6095,3.0,2228.2,2013.8
3278,11.23,33.6095,3.0,2219.7,2008.2
3279,11.23,33.6095,2.0,2239.0,2048.8
3280,11.23,33.6095,2.0,2240.6,2006.8
3281,11.23,33.6095,2.0,2226.6,2007.0
3282,10.72,33.575,70.0,2231.3,2144.2
3283,10.788,33.562,50.0,2230.6,2145.1
3284,11.818,33.464,30.0,2227.5,2114.8
3285,16.401,33.462,2.0,2234.8,2023.4
3286,6.59,34.288,515.0,2310.9,2308.9
3287,7.537,34.138,320.0,2283.2,2266.1
3288,8.414,34.144,230.0,2276.2,2246.0
3289,9.1,34.141,170.0,2272.4,2240.7
3290,9.674,33.952,100.0,2255.6,2212.0
3292,12.913,33.508,30.0,2231.9,2098.6
3293,15.446,33.486,15.0,2236.8,2035.3
3294,15.977,33.479,3.0,2236.5,1999.9
3295,6.53,34.29,514.0,2312.0,2312.7
3296,7.971,34.251,320.0,2290.9,2278.8
3298,9.309,34.175,170.0,2241.0,2238.2
3299,9.815,33.913,100.0,2241.0,2208.8
3300,11.092,33.556,50.0,2241.0,2126.6
3301,13.448,33.412,30.0,2241.0,2074.6
3302,16.567,33.504,2.0,2241.0,2011.9
3304,6.371,34.064,321.0,2288.3,2268.9
3305,7.392,34.01,230.0,2273.2,2234.4
3307,9.576,33.792,100.0,2244.7,2188.3
3308,12.474,33.499,51.0,2233.4,2100.0
3309,17.352,33.503,31.0,2241.9,2001.3
3310,17.649,33.502,3.0,2334.0,2050.0
3311,5.445,34.204,516.0,2317.6,2325.2
3313,8.152,34.052,230.0,2270.1,2233.7
3314,8.933,33.906,170.0,2254.1,2196.9
3315,10.714,33.593,100.0,2233.4,2148.0
3316,14.607,33.445,50.0,2237.3,2022.8
3317,15.385,33.278,40.0,2228.3,2021.7
3319,16.829,33.233,2.0,2225.0,2013.3
3320,5.829,34.228,517.0,2308.6,2313.8
3321,7.448,34.055,320.0,2280.0,2244.4
3322,8.558,33.954,230.0,2260.2,2203.2
3323,9.916,33.602,165.0,2232.7,2103.5
3324,14.163,33.497,97.0,2226.0,2018.8
3325,18.026,33.37,44.0,2224.8,2014.4
3327,18.281,33.328,3.0,2224.8,2014.8
3328,11.23,33.6095,2.0,2221.4,2005.7
3329,6.232,34.218,515.0,2307.4,2305.4
3330,7.533,34.038,320.0,2258.1,2240.1
3332,9.583,33.657,170.0,2235.7,2141.8
3333,13.287,33.279,100.0,2217.0,2036.3
3335,18.576,33.241,25.0,2222.1,2006.5
3336,18.583,33.241,3.0,2219.2,2005.8
3337,6.694,34.245,514.0,2338.9,2351.9
3338,8.343,34.2,320.0,2284.0,2273.4
3339,9.077,34.17,230.0,2274.0,2246.3
3340,9.617,34.097,170.0,2265.6,2222.8
3341,9.735,33.894,100.0,2251.6,2194.2
3342,10.303,33.664,51.0,2236.1,2160.2
3343,12.004,33.524,31.0,2229.9,2115.8
3344,16.096,33.503,2.0,2237.9,1990.7
3346,19.311,33.423,2.0,2255.1,1994.1
3347,15.235,33.351,30.0,2223.6,2022.4
3348,18.84,33.426,2.0,2231.3,1991.6
3349,11.23,33.6095,2.0,2241.0,2002.9
3351,11.23,33.6095,2.0,2241.0,1934.1
3352,6.69,34.301,516.0,2241.0,2304.0
3353,7.48,34.277,440.0,2241.0,2263.4
3354,9.62,34.246,230.0,2241.0,2234.9
3356,10.284,33.688,100.0,2241.0,2165.9
3357,12.377,33.384,50.0,2241.0,2091.0
3358,14.002,33.344,30.0,2241.0,2078.1
3359,22.41,33.548,3.0,2241.0,1955.5
3360,11.23,33.6095,2.0,2241.0,2007.7
3362,22.651,33.507,2.0,2237.3,1937.1
3363,6.733,34.298,515.0,2310.6,2299.4
3364,8.332,34.266,320.0,2290.2,2271.9
3365,9.316,34.297,230.0,2284.4,2253.3
3366,10.048,33.935,170.0,2254.3,2193.7
3367,10.697,33.601,100.0,2232.5,2159.2
3368,13.222,33.353,50.0,2224.8,2057.6
3369,15.388,33.297,30.0,2223.8,2014.4
3370,21.003,33.471,3.0,2235.3,1967.3
3371,15.588,33.298,30.0,2224.2,2011.7
3372,22.074,33.47,2.0,2236.8,1937.3
3373,15.748,33.284,31.0,2222.1,2016.8
3374,20.038,33.4,2.0,2229.6,2011.5
3375,6.192,34.315,516.0,2318.4,2322.9
3376,7.2,34.155,320.0,2288.3,2277.6
3377,7.788,34.047,230.0,2269.2,2234.6
3379,10.234,33.578,100.0,2229.9,2126.5
3381,17.051,33.457,30.0,2236.0,2009.1
3382,18.15,33.494,2.0,2238.9,2005.9
3383,6.128,34.316,515.0,2319.1,2321.2
3385,7.861,34.046,230.0,2270.3,2238.0
3386,8.499,33.956,170.0,2257.8,2200.9
3387,9.684,33.542,101.0,2228.6,2132.7
3389,15.077,33.292,30.0,2223.3,2016.2
3390,19.201,33.349,3.0,2227.5,2008.4
3391,11.23,33.6095,2.0,2238.8,2007.9
3392,6.004,34.26,516.0,2314.4,2317.2
3393,7.067,34.032,321.0,2276.6,2252.5
3394,8.189,33.939,231.0,2258.0,2189.0
3395,9.521,33.667,170.0,2234.7,2126.2
3396,12.783,33.412,101.0,2219.2,2025.2
3397,15.867,33.332,50.0,2219.0,2010.2
3398,17.384,33.18,30.0,2214.8,2008.9
3403,22.377,33.474,2.0,2234.1,1960.1
3404,6.891,34.305,515.0,2309.2,2307.9
3406,9.902,34.27,231.0,2277.8,2245.1
3407,10.257,34.019,170.0,2258.5,2213.6
3408,10.569,33.708,100.0,2238.5,2172.7
3409,13.082,33.3,50.0,2216.1,2049.2
3411,22.374,33.482,2.0,2233.6,1949.7
3412,11.23,33.6095,2.0,2228.5,2009.2
3413,11.23,33.6095,2.0,2215.9,2015.8
3416,11.23,33.6095,2.0,2231.2,2000.5
3417,10.718,33.653,60.0,2235.3,2155.5
3420,14.316,33.423,2.0,2229.4,2041.6
3421,11.23,33.6095,50.0,2229.1,2041.9
3422,6.486,34.267,517.0,2308.6,2300.9
3423,8.205,34.243,320.0,2286.2,2255.9
3425,9.415,34.07,170.0,2264.2,2214.1
3426,9.555,33.762,100.0,2240.7,2180.3
3428,15.334,33.443,30.0,2232.7,2060.7
3429,15.85,33.462,16.0,2233.7,2013.4
3430,15.898,33.467,3.0,2233.9,2014.0
3431,6.455,34.282,515.0,2310.9,2309.1
3432,8.379,34.25,320.0,2285.4,2267.0
3433,9.095,34.198,230.0,2276.1,2241.2
3434,9.344,34.088,171.0,2265.8,2225.6
3435,9.894,33.773,100.0,2242.4,2166.0
3436,13.017,33.285,51.0,2215.1,2025.6
3437,16.642,33.462,30.0,2232.5,2008.5
3440,7.261,34.098,320.0,2278.6,2250.8
3441,8.084,33.981,230.0,2266.5,2205.9
3442,8.907,33.928,171.0,2253.8,2195.7
3443,10.506,33.537,101.0,2227.1,2131.0
3444,5.624,34.196,517.0,2313.2,2313.4
3445,6.864,33.991,321.0,2276.4,2256.9
3446,7.966,33.964,231.0,2262.3,2201.9
3447,9.3,33.881,170.0,2247.1,2146.4
3449,14.155,33.521,51.0,2225.2,2014.9
3450,15.405,33.417,41.0,2229.0,2019.1
3451,15.996,33.245,31.0,2218.7,2001.5
3452,18.048,33.474,2.0,2231.4,2010.3
3453,5.215,34.184,516.0,2315.9,2316.3
3455,8.087,34.074,230.0,2270.0,2232.3
3457,9.779,33.691,100.0,2236.4,2145.6
3458,11.945,33.3,50.0,2217.1,2057.7
3461,11.23,33.6095,2.0,2227.4,1994.7
3462,5.693,34.211,515.0,2311.6,2311.9
3464,8.235,33.972,230.0,2259.7,2195.5
3465,9.462,33.849,170.0,2244.1,2132.8
3466,12.892,33.578,100.0,2224.7,2030.7
3467,17.205,33.491,50.0,2228.8,2011.1
3468,18.276,33.505,26.0,2231.4,2005.5
3469,18.268,33.501,2.0,2231.7,2007.4
3470,6.694,34.258,538.0,2315.2,2314.9
3471,6.769,34.256,515.0,2318.6,2316.9
3472,7.845,34.213,320.0,2292.9,2284.9
3473,8.73,34.197,230.0,2279.3,2263.8
3474,9.304,34.146,171.0,2280.3,2272.1
3476,11.804,33.49,51.0,2227.0,2115.9
3477,16.119,33.466,2.0,2234.1,2008.5
3478,14.651,33.443,29.0,2226.3,2058.1
3479,16.866,33.481,2.0,2234.6,2010.7
3480,14.208,33.442,30.0,2228.0,2063.9
3481,17.476,33.487,2.0,2233.9,2006.8
3482,11.23,33.6095,2.0,2234.3,2004.3
3483,11.23,33.6095,2.0,2230.0,2007.7
3484,13.519,33.324,26.0,2226.7,2009.7
3485,17.655,33.439,2.0,2231.9,2001.6
3486,11.23,33.6095,2.0,2231.4,2000.0
3487,6.159,34.328,517.0,2241.0,2322.5
3488,8.225,34.274,320.0,2290.3,2262.0
3489,9.151,34.182,230.0,2275.1,2252.0
3490,9.715,34.036,170.0,2260.2,2211.4
3491,10.358,33.707,100.0,2238.2,2174.0
3493,13.746,33.35,30.0,2222.2,2052.6
3494,18.882,33.529,2.0,2236.3,1990.6
3495,11.23,33.6095,2.0,2232.7,1999.0
3496,12.778,33.393,32.0,2221.6,2099.0
3497,17.971,33.479,2.0,2233.3,1991.4
3498,11.23,33.6095,2.0,2233.6,1991.7
3499,6.221,34.326,514.0,2323.3,2320.9
3500,8.073,34.281,320.0,2293.9,2275.2
3501,9.241,34.211,230.0,2279.7,2241.9
3502,9.706,34.035,170.0,2262.5,2204.8
3503,10.45,33.631,100.0,2234.1,2151.1
3504,12.023,33.43,50.0,2241.0,2106.0
3505,13.139,33.37,31.0,2223.6,2077.2
3506,18.351,33.509,2.0,2236.2,1997.0
3508,7.457,34.127,321.0,2282.3,2264.2
3509,8.375,33.999,231.0,2262.0,2209.0
3510,8.87,33.887,170.0,2252.6,2182.3
3511,11.226,33.438,101.0,2219.9,2073.6
3512,15.98,33.406,48.0,2229.5,2013.2
3513,16.93,33.472,28.0,2235.2,2003.4
3514,16.959,33.466,3.0,2234.1,2001.0
3516,7.675,34.2,320.0,2288.8,2267.7
3518,9.094,33.839,170.0,2247.8,2176.3
3519,10.94,33.47,101.0,2223.4,2091.9
3520,14.914,33.362,50.0,2223.2,2002.6
3522,17.227,33.431,2.0,2230.5,2006.0
3524,5.825,34.24,516.0,2314.5,2316.0
3525,7.006,34.074,321.0,2280.6,2254.9
3526,8.142,33.954,231.0,2260.0,2190.9
3527,9.321,33.717,171.0,2237.2,2138.8
3528,11.743,33.499,106.0,2221.3,2069.6
3529,18.906,33.553,31.0,2242.0,1999.4
3530,18.954,33.547,2.0,2240.8,2000.1
3532,18.777,33.4,2.0,2228.1,1998.0
3533,11.23,33.6095,2.0,2228.3,2000.3
3534,14.278,33.345,30.0,2222.8,2038.2
3535,19.319,33.524,2.0,2235.9,1984.5
3536,6.298,34.318,516.0,2319.0,2314.4
3537,7.717,34.214,320.0,2292.7,2265.8
3538,9.399,34.134,230.0,2269.4,2222.9
